2013338001_____MeugFOFF_C2873	2013338001_____MeugFOFF_C2873	84.699	183	24	4	14356	14536	14716	14896	7.70e-45	180	15684	15684
2013338001_____MeugFOFF_C2873	2013338001_____MeugFOFF_C2874	96.965	2570	73	5	12029	14595	1	2568	0.0	4309	15684	13607
2013338001_____MeugFOFF_C2873	2013338001_____MeugFOFF_C2874	93.840	974	50	8	14716	15684	2330	3298	0.0	1458	15684	13607
2013338001_____MeugFOFF_C2873	2013338001_____MeugFOFF_C2874	95.312	128	5	1	14588	14715	2442	2568	1.64e-51	202	15684	13607
2013338001_____MeugFOFF_C2873	2013338001_____MeugFOFF_C5216	96.962	1547	26	8	5212	6757	5456	3930	0.0	2577	15684	5456
2013338001_____MeugFOFF_C2873	2013338001_____MeugFOFF_C5216	97.106	1486	43	0	7174	8659	3486	2001	0.0	2507	15684	5456
2013338001_____MeugFOFF_C2873	2013338001_____MeugFOFF_C5216	98.922	1391	15	0	8905	10295	1391	1	0.0	2486	15684	5456
2013338001_____MeugFOFF_C2874	2013338001_____MeugFOFF_C2874	100.000	13607	0	0	1	13607	1	13607	0.0	25128	13607	13607
2013338001_____MeugFOFF_C2874	2013338001_____MeugFOFF_C2873	96.965	2570	73	5	1	2568	12029	14595	0.0	4309	13607	15684
2013338001_____MeugFOFF_C2874	2013338001_____MeugFOFF_C2873	93.852	976	46	11	2330	3298	14716	15684	0.0	1458	13607	15684
2013338001_____MeugFOFF_C2874	2013338001_____MeugFOFF_C2873	95.312	128	5	1	2442	2568	14588	14715	1.43e-51	202	13607	15684
2013338001_____MeugFOFF_C3211	2013338001_____MeugFOFF_C3211	100.000	9837	0	0	1	9837	1	9837	0.0	18166	9837	9837
2013338001_____MeugFOFF_C3211	2013338001_____MeugFOFF_C3211	89.247	93	6	2	8514	8606	7320	7408	4.96e-25	113	9837	9837
2013338001_____MeugFOFF_C3211	2013338001_____MeugFOFF_C3211	89.247	93	6	2	7320	7408	8514	8606	4.96e-25	113	9837	9837
2013338001_____MeugFOFF_C3227	2013338001_____MeugFOFF_C3227	100.000	5495	0	0	1	5495	1	5495	0.0	10148	5495	5495
2013338001_____MeugFOFF_C3886	2013338001_____MeugFOFF_C3886	100.000	5085	0	0	1	5085	1	5085	0.0	9391	5085	5085
2013338001_____MeugFOFF_C3886	2013338001_____MeugFOFF_C3886	87.662	154	16	2	1458	1608	1413	1566	3.22e-44	176	5085	5085
2013338001_____MeugFOFF_C4026	2013338001_____MeugFOFF_C4026	100.000	11395	0	0	1	11395	1	11395	0.0	21043	11395	11395
2013338001_____MeugFOFF_C4026	2013338001_____MeugFOFF_C4026	100.000	32	0	0	7303	7334	7334	7303	7.60e-09	60.2	11395	11395
2013338001_____MeugFOFF_C4295	2013338001_____MeugFOFF_C4295	100.000	8894	0	0	1	8894	1	8894	0.0	16425	8894	8894
2013338001_____MeugFOFF_C4795	2013338001_____MeugFOFF_C4795	100.000	5143	0	0	1	5143	1	5143	0.0	9498	5143	5143
2013338001_____MeugFOFF_C5216	2013338001_____MeugFOFF_C5216	100.000	5456	0	0	1	5456	1	5456	0.0	10076	5456	5456
2013338001_____MeugFOFF_C5216	2013338001_____MeugFOFF_C2873	96.962	1547	26	8	3930	5456	6757	5212	0.0	2577	5456	15684
2013338001_____MeugFOFF_C5216	2013338001_____MeugFOFF_C2873	97.106	1486	43	0	2001	3486	8659	7174	0.0	2507	5456	15684
2013338001_____MeugFOFF_C5216	2013338001_____MeugFOFF_C2873	98.922	1391	15	0	1	1391	10295	8905	0.0	2486	5456	15684
2013338002_____MeugFWYF_C6159	2013338002_____MeugFWYF_C6159	100.000	5074	0	0	17	5090	17	5090	0.0	9371	5135	5135
2013338002_____MeugFWYF_C6321	2013338002_____MeugFWYF_C6321	100.000	13859	0	0	142	14000	142	14000	0.0	25593	14082	14082
2013843001_____PLMO_C1010	2013843001_____PLMO_C1010	100.000	7812	0	0	1	7812	1	7812	0.0	14427	7812	7812
2013843001_____PLMO_C1010	2013843001_____PLMO_C1010	100.000	35	0	0	3673	3707	3638	3672	1.12e-10	65.8	7812	7812
2013843001_____PLMO_C1010	2013843001_____PLMO_C1010	100.000	35	0	0	3638	3672	3673	3707	1.12e-10	65.8	7812	7812
2013843001_____PLMO_C1010	2013843001_____PLMO_C1011	83.766	1811	251	31	6027	7812	11159	12951	0.0	1676	7812	20515
2013843001_____PLMO_C1010	2013843001_____PLMO_C1011	92.496	653	35	12	1	647	15749	16393	0.0	922	7812	20515
2013843001_____PLMO_C1010	2013843001_____PLMO_C1011	85.279	394	50	8	1077	1466	16828	17217	2.70e-111	399	7812	20515
2013843001_____PLMO_C1011	2013843001_____PLMO_C1011	100.000	20515	0	0	1	20515	1	20515	0.0	37885	20515	20515
2013843001_____PLMO_C1011	2013843001_____PLMO_C1011	78.528	2324	443	48	14792	17085	4192	6489	0.0	1476	20515	20515
2013843001_____PLMO_C1011	2013843001_____PLMO_C1011	78.510	2322	447	46	4192	6489	14792	17085	0.0	1476	20515	20515
2013843001_____PLMO_C1011	2013843001_____PLMO_C1011	78.641	1737	308	51	12146	13849	1560	3266	0.0	1094	20515	20515
2013843001_____PLMO_C1011	2013843001_____PLMO_C1011	78.641	1737	308	54	1560	3266	12146	13849	0.0	1094	20515	20515
2013843001_____PLMO_C1011	2013843001_____PLMO_C1011	98.543	549	8	0	10575	11123	1	549	0.0	970	20515	20515
2013843001_____PLMO_C1011	2013843001_____PLMO_C1011	98.543	549	8	0	1	549	10575	11123	0.0	970	20515	20515
2013843001_____PLMO_C1011	2013843001_____PLMO_C1011	100.000	29	0	0	6548	6576	6487	6515	6.37e-07	54.7	20515	20515
2013843001_____PLMO_C1011	2013843001_____PLMO_C1011	100.000	29	0	0	6487	6515	6548	6576	6.37e-07	54.7	20515	20515
2013843001_____PLMO_C1011	2013843001_____PLMO_C1010	83.775	1812	249	33	11159	12951	6027	7812	0.0	1676	20515	7812
2013843001_____PLMO_C1011	2013843001_____PLMO_C1010	92.496	653	35	12	15749	16393	1	647	0.0	922	20515	7812
2013843001_____PLMO_C1011	2013843001_____PLMO_C1010	85.279	394	50	8	16828	17217	1077	1466	7.10e-111	399	20515	7812
2013843001_____PLMO_C1280	2013843001_____PLMO_C1280	100.000	23319	0	0	1	23319	1	23319	0.0	43063	23319	23319
2013843001_____PLMO_C1280	2013843001_____PLMO_C1280	99.788	472	0	1	22848	23319	432	902	0.0	865	23319	23319
2013843001_____PLMO_C1280	2013843001_____PLMO_C1280	99.788	472	0	1	432	902	22848	23319	0.0	865	23319	23319
2013843001_____PLMO_C1280	2013843001_____PLMO_C1280	99.554	448	1	1	22016	22463	1	447	0.0	815	23319	23319
2013843001_____PLMO_C1280	2013843001_____PLMO_C1280	99.554	448	1	1	1	447	22016	22463	0.0	815	23319	23319
2013843001_____PLMO_C1280	2013843001_____PLMO_C1280	98.485	66	1	0	10124	10189	10058	10123	9.11e-26	117	23319	23319
2013843001_____PLMO_C1280	2013843001_____PLMO_C1280	98.485	66	1	0	10058	10123	10124	10189	9.11e-26	117	23319	23319
2013843001_____PLMO_C1280	2013843001_____PLMO_C1280	96.970	33	1	0	10157	10189	10058	10090	2.01e-07	56.5	23319	23319
2013843001_____PLMO_C1280	2013843001_____PLMO_C1280	96.970	33	1	0	10058	10090	10157	10189	2.01e-07	56.5	23319	23319
2013843001_____PLMO_C1410	2013843001_____PLMO_C1410	100.000	6539	0	0	1	6539	1	6539	0.0	12076	6539	6539
2013843001_____PLMO_C1410	2013843001_____PLMO_C1410	87.857	140	16	1	5510	5648	5018	5157	3.23e-40	163	6539	6539
2013843001_____PLMO_C1410	2013843001_____PLMO_C1410	87.857	140	16	1	5018	5157	5510	5648	3.23e-40	163	6539	6539
2013843001_____PLMO_C1550	2013843001_____PLMO_C1550	100.000	11657	0	0	1	11657	1	11657	0.0	21527	11657	11657
2013843001_____PLMO_C1550	2013843001_____PLMO_C1550	80.702	285	35	12	2408	2692	2296	2560	3.39e-52	204	11657	11657
2013843001_____PLMO_C1550	2013843001_____PLMO_C1550	80.836	287	31	16	2296	2560	2408	2692	3.39e-52	204	11657	11657
2013843001_____PLMO_C1550	2013843001_____PLMO_C1550	81.595	163	10	9	2530	2692	2296	2438	4.55e-26	117	11657	11657
2013843001_____PLMO_C1550	2013843001_____PLMO_C1550	81.595	163	10	9	2296	2438	2530	2692	4.55e-26	117	11657	11657
2013843001_____PLMO_C2323	2013843001_____PLMO_C2323	100.000	10742	0	0	1	10742	1	10742	0.0	19837	10742	10742
2013843001_____PLMO_C2323	2013843001_____PLMO_C2323	93.058	605	32	9	2144	2744	1921	2519	0.0	876	10742	10742
2013843001_____PLMO_C2323	2013843001_____PLMO_C2323	93.058	605	32	9	1921	2519	2144	2744	0.0	876	10742	10742
2013843001_____PLMO_C2323	2013843001_____PLMO_C2323	88.947	380	32	9	2369	2744	1921	2294	1.68e-129	460	10742	10742
2013843001_____PLMO_C2323	2013843001_____PLMO_C2323	88.947	380	32	9	1921	2294	2369	2744	1.68e-129	460	10742	10742
2013843001_____PLMO_C2429	2013843001_____PLMO_C2429	100.000	49521	0	0	1	49521	1	49521	0.0	91449	49521	49521
2013843001_____PLMO_C2429	2013843001_____PLMO_C2429	97.154	738	19	2	48786	49521	1	738	0.0	1245	49521	49521
2013843001_____PLMO_C2429	2013843001_____PLMO_C2429	97.154	738	19	2	1	738	48786	49521	0.0	1245	49521	49521
2013843001_____PLMO_C2429	2013843001_____PLMO_C2429	84.169	638	87	13	25969	26599	25597	26227	9.42e-173	606	49521	49521
2013843001_____PLMO_C2429	2013843001_____PLMO_C2429	84.144	637	89	10	25597	26227	25969	26599	9.42e-173	606	49521	49521
2013843001_____PLMO_C2429	2013843001_____PLMO_C2429	97.872	235	5	0	29019	29253	28896	29130	1.03e-112	407	49521	49521
2013843001_____PLMO_C2429	2013843001_____PLMO_C2429	97.872	235	5	0	28896	29130	29019	29253	1.03e-112	407	49521	49521
2013843001_____PLMO_C2429	2013843001_____PLMO_C2429	97.581	124	3	0	23999	24122	23900	24023	2.40e-54	213	49521	49521
2013843001_____PLMO_C2429	2013843001_____PLMO_C2429	97.581	124	3	0	23900	24023	23999	24122	2.40e-54	213	49521	49521
2013843001_____PLMO_C2429	2013843001_____PLMO_C2429	99.107	112	1	0	29142	29253	28896	29007	5.19e-51	202	49521	49521
2013843001_____PLMO_C2429	2013843001_____PLMO_C2429	99.107	112	1	0	28896	29007	29142	29253	5.19e-51	202	49521	49521
2013843001_____PLMO_C243	2013843001_____PLMO_C243	100.000	10298	0	0	1	10298	1	10298	0.0	19017	10298	10298
2013843001_____PLMO_C2782	2013843001_____PLMO_C2782	100.000	26715	0	0	1	26715	1	26715	0.0	49334	26715	26715
2013843001_____PLMO_C312	2013843001_____PLMO_C312	100.000	16344	0	0	1	16344	1	16344	0.0	30182	16344	16344
2013843001_____PLMO_C42	2013843001_____PLMO_C42	100.000	6040	0	0	1	6040	1	6040	0.0	11154	6040	6040
2013843001_____PLMO_C42	2013843001_____PLMO_C457	89.541	2027	187	18	3458	5478	6947	8954	0.0	2545	6040	8998
2013843001_____PLMO_C42	2013843001_____PLMO_C457	92.447	1377	80	22	1	1369	3478	4838	0.0	1945	6040	8998
2013843001_____PLMO_C42	2013843001_____PLMO_C457	75.311	1045	190	55	1491	2500	4984	5995	4.42e-123	438	6040	8998
2013843001_____PLMO_C457	2013843001_____PLMO_C457	100.000	8998	0	0	1	8998	1	8998	0.0	16617	8998	8998
2013843001_____PLMO_C457	2013843001_____PLMO_C42	89.546	2028	185	20	6947	8954	3458	5478	0.0	2545	8998	6040
2013843001_____PLMO_C457	2013843001_____PLMO_C42	92.447	1377	80	22	3478	4838	1	1369	0.0	1945	8998	6040
2013843001_____PLMO_C457	2013843001_____PLMO_C42	75.358	1047	186	58	4984	5995	1491	2500	6.59e-123	438	8998	6040
2013843002_____DCKB1_C1454	2013843002_____DCKB1_C1454	100.000	36176	0	0	356	36531	356	36531	0.0	66805	36570	36570
2013843002_____DCKB1_C2382	2013843002_____DCKB1_C2382	100.000	80188	0	0	519	80706	519	80706	0.0	1.481e+05	81346	81346
2013843002_____DCKB1_C2382	2013843002_____DCKB1_C2382	83.882	4560	657	67	62129	66642	20072	24599	0.0	4277	81346	81346
2013843002_____DCKB1_C2382	2013843002_____DCKB1_C2382	83.882	4560	657	67	20072	24599	62129	66642	0.0	4277	81346	81346
2013843002_____DCKB1_C2382	2013843002_____DCKB1_C2382	81.865	2542	417	32	48441	50964	520	3035	0.0	2100	81346	81346
2013843002_____DCKB1_C2382	2013843002_____DCKB1_C2382	81.865	2542	417	32	520	3035	48441	50964	0.0	2100	81346	81346
2013843002_____DCKB1_C2382	2013843002_____DCKB1_C2382	79.628	2739	531	25	56585	59310	10444	13168	0.0	1941	81346	81346
2013843002_____DCKB1_C2382	2013843002_____DCKB1_C2382	79.628	2739	531	25	10444	13168	56585	59310	0.0	1941	81346	81346
2013843002_____DCKB1_C2382	2013843002_____DCKB1_C2382	75.072	1384	321	23	59706	61078	13528	14898	1.54e-177	623	81346	81346
2013843002_____DCKB1_C2382	2013843002_____DCKB1_C2382	75.054	1383	323	21	13528	14898	59706	61078	1.54e-177	623	81346	81346
2013843002_____DCKB1_C2382	2013843002_____DCKB1_C717	81.279	8210	1442	79	43028	51190	3756	11917	0.0	6558	81346	26277
2013843002_____DCKB1_C2382	2013843002_____DCKB1_C717	81.515	2548	414	39	520	3035	9169	11691	0.0	2043	81346	26277
2013843002_____DCKB1_C2382	2013843002_____DCKB1_C717	77.437	3355	694	52	11576	14900	18312	21633	0.0	1943	81346	26277
2013843002_____DCKB1_C2382	2013843002_____DCKB1_C3067	83.196	1452	239	5	5597	7045	47	1496	0.0	1325	81346	6913
2013843002_____DCKB1_C2547	2013843002_____DCKB1_C2547	100.000	27013	0	0	73	27085	73	27085	0.0	49884	27099	27099
2013843002_____DCKB1_C3067	2013843002_____DCKB1_C3067	100.000	6682	0	0	47	6728	47	6728	0.0	12340	6913	6913
2013843002_____DCKB1_C3067	2013843002_____DCKB1_C2382	83.196	1452	239	5	47	1496	5597	7045	0.0	1325	6913	81346
2013843002_____DCKB1_C3122	2013843002_____DCKB1_C3122	100.000	7862	0	0	51	7912	51	7912	0.0	14519	7917	7917
2013843002_____DCKB1_C717	2013843002_____DCKB1_C717	100.000	25812	0	0	420	26231	420	26231	0.0	47666	26277	26277
2013843002_____DCKB1_C717	2013843002_____DCKB1_C2382	81.277	8209	1444	78	3756	11917	43028	51190	0.0	6558	26277	81346
2013843002_____DCKB1_C717	2013843002_____DCKB1_C2382	81.522	2549	412	44	9169	11691	520	3035	0.0	2043	26277	81346
2013843002_____DCKB1_C717	2013843002_____DCKB1_C2382	77.443	3356	692	54	18312	21633	11576	14900	0.0	1943	26277	81346
2013843003_____YNP4_C4539	2013843003_____YNP4_C4539	100.000	8423	0	0	1	8423	1	8423	0.0	15555	8423	8423
2013843003_____YNP4_C4539	2013843003_____YNP4_C4540	97.744	2083	40	5	6348	8423	1	2083	0.0	3579	8423	5953
2013843003_____YNP4_C4540	2013843003_____YNP4_C4540	100.000	5953	0	0	1	5953	1	5953	0.0	10994	5953	5953
2013843003_____YNP4_C4540	2013843003_____YNP4_C4539	97.744	2083	40	5	1	2083	6348	8423	0.0	3579	5953	8423
2013954001_____YNP14_C4148	2013954001_____YNP14_C4148	100.000	8751	0	0	1	8751	1	8751	0.0	16161	8751	8751
2013954001_____YNP14_C558	2013954001_____YNP14_C558	100.000	7545	0	0	1	7545	1	7545	0.0	13934	7545	7545
2014031003_____YNP3_C2415	2014031003_____YNP3_C2415	100.000	10680	0	0	1	10680	1	10680	0.0	19723	10680	10680
2014031003_____YNP3_C2743	2014031003_____YNP3_C2743	100.000	6644	0	0	1	6644	1	6644	0.0	12270	6644	6644
2014031003_____YNP3_C3059	2014031003_____YNP3_C3059	100.000	6360	0	0	1	6360	1	6360	0.0	11745	6360	6360
2014031003_____YNP3_C3059	2014031003_____YNP3_C3265	89.364	1965	193	14	2297	4253	3204	5160	0.0	2457	6360	5160
2014031003_____YNP3_C3059	2014031003_____YNP3_C3265	93.023	43	3	0	4495	4537	4982	5024	3.27e-10	63.9	6360	5160
2014031003_____YNP3_C3265	2014031003_____YNP3_C3265	100.000	5160	0	0	1	5160	1	5160	0.0	9529	5160	5160
2014031003_____YNP3_C3265	2014031003_____YNP3_C3265	100.000	30	0	0	4667	4696	4696	4667	4.44e-08	56.5	5160	5160
2014031003_____YNP3_C3265	2014031003_____YNP3_C3059	89.364	1965	193	13	3204	5160	2297	4253	0.0	2457	5160	6360
2014031003_____YNP3_C3265	2014031003_____YNP3_C3059	93.023	43	3	0	4982	5024	4495	4537	2.65e-10	63.9	5160	6360
UHGV-0018530	UHGV-0018530	100.000	135193	0	0	1	135193	1	135193	0.0	2.497e+05	135193	135193
UHGV-0018530	UHGV-0018530	80.392	102	15	5	78193	78292	72499	72597	1.16e-11	73.1	135193	135193
UHGV-0018530	UHGV-0018530	80.392	102	15	5	72499	72597	78193	78292	1.16e-11	73.1	135193	135193
UHGV-0018530	UHGV-0018535	97.727	44	1	0	6525	6568	13195	13238	8.97e-13	76.8	135193	76866
UHGV-0000346	UHGV-0000346	100.000	7028	0	0	1	7028	1	7028	0.0	12979	7028	7028
UHGV-0215553	UHGV-0215553	100.000	15637	0	0	1	15637	1	15637	0.0	28877	15637	15637
UHGV-0215553	UHGV-0215553	89.700	233	16	4	15409	15637	15637	15409	3.40e-78	291	15637	15637
UHGV-0215553	UHGV-0215553	78.161	261	37	14	5115	5365	5365	5115	2.16e-35	148	15637	15637
UHGV-0018535	UHGV-0018535	100.000	76866	0	0	1	76866	1	76866	0.0	1.419e+05	76866	76866
UHGV-0018535	UHGV-0018530	97.727	44	1	0	13195	13238	6525	6568	5.10e-13	76.8	76866	135193
UHGV-0001702	UHGV-0001702	100.000	33095	0	0	1	33095	1	33095	0.0	61115	33095	33095
UHGV-0001702	UHGV-0001715	96.049	8757	303	17	9943	18673	18453	9714	0.0	14214	33095	29667
UHGV-0001702	UHGV-0001715	93.287	9564	586	50	18872	28405	9542	5	0.0	14054	33095	29667
UHGV-0001702	UHGV-0001715	96.623	5123	164	8	4805	9923	23632	18515	0.0	8493	33095	29667
UHGV-0001702	UHGV-0001715	97.799	1045	23	0	242	1286	27591	26547	0.0	1803	33095	29667
UHGV-0001702	UHGV-0001715	99.219	256	2	0	1662	1917	26196	25941	1.44e-129	462	33095	29667
UHGV-0001702	UHGV-0001715	92.857	266	16	3	2583	2847	25017	24754	1.15e-105	383	33095	29667
UHGV-0001702	UHGV-0001715	91.573	178	14	1	2466	2642	25305	25128	5.68e-64	244	33095	29667
UHGV-0001715	UHGV-0001715	100.000	29667	0	0	1	29667	1	29667	0.0	54785	29667	29667
UHGV-0001715	UHGV-0001702	96.029	8763	305	17	9714	18459	18673	9937	0.0	14214	29667	33095
UHGV-0001715	UHGV-0001702	93.289	9566	582	53	5	9542	28405	18872	0.0	14054	29667	33095
UHGV-0001715	UHGV-0001702	96.622	5122	166	6	18515	23632	9923	4805	0.0	8493	29667	33095
UHGV-0001715	UHGV-0001702	97.799	1045	23	0	26547	27591	1286	242	0.0	1803	29667	33095
UHGV-0001715	UHGV-0001702	99.219	256	2	0	25941	26196	1917	1662	1.29e-129	462	29667	33095
UHGV-0001715	UHGV-0001702	92.857	266	16	3	24754	25017	2847	2583	1.03e-105	383	29667	33095
UHGV-0001715	UHGV-0001702	91.573	178	14	1	25128	25305	2642	2466	5.10e-64	244	29667	33095
